season,game_pk,game_date,game_id,team,opponent,home_away,outcome,actual_outcome,positive_rule_count,negative_rule_count,positive_score,negative_score,net_score,top_positive_rules,top_negative_rules,validation_mode,test_season
2025,778550,2025-03-28,BOS@TEX,TEX,BOS,home,f5_total_4plus,0,12,0,0.5945,0,0.5945,opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047),,chronological,2025
2025,778550,2025-03-28,BOS@TEX,TEX,BOS,home,team_f5_runs_2plus,1,0,6,0,-0.305,-0.305,,opponent_l10_allowed4_rate_bucket=low_lt_30(-0.062) | offense_form_bucket=lt_40(-0.055) | l10_scored4_rate_bucket=low_lt_30(-0.052) | home_away+opponent_strength_bucket=home__60_plus(-0.049) | team_strength_gap_bucket=minus_10_or_worse(-0.047),chronological,2025
2025,778550,2025-03-28,BOS@TEX,TEX,BOS,home,team_early_deficit_scored_next2,0,4,0,0.1895,0,0.1895,home_away+l10_rpg_bucket=home__low_lt_3_5(+0.056) | home_away+opponent_strength_bucket=home__60_plus(+0.051) | home_away=home(+0.042) | opponent_strength_bucket=60_plus(+0.041),,chronological,2025
2025,778518,2025-03-28,NYM@HOU,NYM,HOU,away,team_won,1,0,9,0,-0.5401,-0.5401,,team_strength_gap_bucket=minus_10_or_worse(-0.102) | offense_form_bucket=lt_40(-0.060) | team_strength_bucket=40_45(-0.058) | l10_scored5_rate_bucket=low_lt_30(-0.057) | home_away+l10_rpg_bucket=away__low_lt_3_5(-0.056),chronological,2025
2025,778518,2025-03-28,NYM@HOU,NYM,HOU,away,team_runs_4plus,0,0,5,0,-0.2779,-0.2779,,team_strength_gap_bucket=minus_10_or_worse(-0.078) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.068) | offense_form_bucket=lt_40(-0.046) | tag_low_run_environment_risk=yes(-0.045) | opponent_strength_bucket=60_plus(-0.041),chronological,2025
2025,778518,2025-03-28,NYM@HOU,NYM,HOU,away,team_runs_5plus,0,10,4,0.422,-0.2198,0.2022,opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042) | opponent_starter_xfip_bucket=missing(+0.042),team_strength_gap_bucket=minus_10_or_worse(-0.074) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.055) | offense_form_bucket=lt_40(-0.051) | l10_scored4_rate_bucket=low_lt_30(-0.040),chronological,2025
2025,778518,2025-03-28,NYM@HOU,NYM,HOU,away,f5_total_4plus,1,12,0,0.6432,0,0.6432,home_away+opponent_strength_bucket=away__60_plus(+0.096) | opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778518,2025-03-28,NYM@HOU,NYM,HOU,away,team_f5_runs_2plus,1,0,5,0,-0.256,-0.256,,opponent_l10_allowed4_rate_bucket=low_lt_30(-0.062) | offense_form_bucket=lt_40(-0.055) | l10_scored4_rate_bucket=low_lt_30(-0.052) | team_strength_gap_bucket=minus_10_or_worse(-0.047) | tag_low_run_environment_risk=yes(-0.040),chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,team_won,0,5,3,0.369,-0.1598,0.2092,team_strength_gap_bucket=plus_10_plus(+0.100) | tag_live_rebound_watch=yes(+0.084) | home_away+opponent_strength_bucket=home__40_45(+0.079) | opponent_strength_bucket=40_45(+0.058) | team_strength_bucket=60_plus(+0.048),l10_scored5_rate_bucket=low_lt_30(-0.057) | l10_scored4_rate_bucket=low_lt_30(-0.055) | starter_confidence=none(-0.048),chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,team_runs_4plus,0,4,1,0.2603,-0.0675,0.1928,team_strength_gap_bucket=plus_10_plus(+0.087) | team_strength_bucket=60_plus(+0.078) | opponent_strength_bucket=40_45(+0.048) | home_away+opponent_strength_bucket=home__40_45(+0.047),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.068),chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,team_runs_5plus,0,12,2,0.6082,-0.095,0.5132,team_strength_gap_bucket=plus_10_plus(+0.094) | opponent_strength_bucket=40_45(+0.069) | team_strength_bucket=60_plus(+0.063) | home_away+opponent_strength_bucket=home__40_45(+0.045) | opponent_starter_confidence=none(+0.042),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.055) | l10_scored4_rate_bucket=low_lt_30(-0.040),chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,f5_total_4plus,1,12,0,0.5945,0,0.5945,team_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047),,chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,team_f5_runs_2plus,0,5,2,0.3109,-0.1141,0.1968,team_strength_bucket=60_plus(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.077) | tag_live_rebound_watch=yes(+0.052) | opponent_strength_bucket=40_45(+0.048) | home_away+opponent_strength_bucket=home__40_45(+0.046),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.062) | l10_scored4_rate_bucket=low_lt_30(-0.052),chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,team_early_deficit_tied_or_led_later,0,3,0,0.1406,0,0.1406,home_away+l10_rpg_bucket=home__low_lt_3_5(+0.054) | tag_live_rebound_watch=yes(+0.046) | home_away+opponent_strength_bucket=home__40_45(+0.041),,chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,team_early_deficit_scored_next2,1,2,0,0.0982,0,0.0982,home_away+l10_rpg_bucket=home__low_lt_3_5(+0.056) | home_away=home(+0.042),,chronological,2025
2025,778518,2025-03-28,NYM@HOU,HOU,NYM,home,opponent_blew_early_small_lead,0,3,0,0.1406,0,0.1406,home_away+l10_rpg_bucket=home__low_lt_3_5(+0.054) | tag_live_rebound_watch=yes(+0.046) | home_away+opponent_strength_bucket=home__40_45(+0.041),,chronological,2025
2025,778541,2025-03-28,ATH@SEA,ATH,SEA,away,team_won,1,0,9,0,-0.5401,-0.5401,,team_strength_gap_bucket=minus_10_or_worse(-0.102) | offense_form_bucket=lt_40(-0.060) | team_strength_bucket=40_45(-0.058) | l10_scored5_rate_bucket=low_lt_30(-0.057) | home_away+l10_rpg_bucket=away__low_lt_3_5(-0.056),chronological,2025
2025,778541,2025-03-28,ATH@SEA,ATH,SEA,away,team_runs_4plus,1,0,5,0,-0.2779,-0.2779,,team_strength_gap_bucket=minus_10_or_worse(-0.078) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.068) | offense_form_bucket=lt_40(-0.046) | tag_low_run_environment_risk=yes(-0.045) | opponent_strength_bucket=60_plus(-0.041),chronological,2025
2025,778541,2025-03-28,ATH@SEA,ATH,SEA,away,team_runs_5plus,1,10,4,0.422,-0.2198,0.2022,opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042) | opponent_starter_xfip_bucket=missing(+0.042),team_strength_gap_bucket=minus_10_or_worse(-0.074) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.055) | offense_form_bucket=lt_40(-0.051) | l10_scored4_rate_bucket=low_lt_30(-0.040),chronological,2025
2025,778541,2025-03-28,ATH@SEA,ATH,SEA,away,f5_total_4plus,0,12,0,0.6432,0,0.6432,home_away+opponent_strength_bucket=away__60_plus(+0.096) | opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778541,2025-03-28,ATH@SEA,ATH,SEA,away,team_f5_runs_2plus,1,0,5,0,-0.256,-0.256,,opponent_l10_allowed4_rate_bucket=low_lt_30(-0.062) | offense_form_bucket=lt_40(-0.055) | l10_scored4_rate_bucket=low_lt_30(-0.052) | team_strength_gap_bucket=minus_10_or_worse(-0.047) | tag_low_run_environment_risk=yes(-0.040),chronological,2025
2025,778541,2025-03-28,ATH@SEA,SEA,ATH,home,team_won,0,8,2,0.6315,-0.1052,0.5263,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.113) | tag_weak_leader_fade_watch=yes(+0.101) | team_strength_gap_bucket=plus_10_plus(+0.100) | tag_live_rebound_watch=yes(+0.084) | home_away+opponent_strength_bucket=home__40_45(+0.079),l10_scored5_rate_bucket=low_lt_30(-0.057) | starter_confidence=none(-0.048),chronological,2025
2025,778541,2025-03-28,ATH@SEA,SEA,ATH,home,team_runs_4plus,0,8,0,0.5934,0,0.5934,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.115) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.087) | tag_weak_leader_fade_watch=yes(+0.078) | team_strength_bucket=60_plus(+0.078),,chronological,2025
2025,778541,2025-03-28,ATH@SEA,SEA,ATH,home,team_runs_5plus,0,12,0,0.7543,0,0.7543,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.114) | team_strength_gap_bucket=plus_10_plus(+0.094) | tag_weak_leader_fade_watch=yes(+0.090) | opponent_strength_bucket=40_45(+0.069) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.068),,chronological,2025
2025,778541,2025-03-28,ATH@SEA,SEA,ATH,home,game_total_9plus,0,2,0,0.1372,0,0.1372,opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.073) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.064),,chronological,2025
2025,778541,2025-03-28,ATH@SEA,SEA,ATH,home,f5_total_4plus,0,12,0,0.6046,0,0.6046,team_strength_bucket=60_plus(+0.066) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.066) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047),,chronological,2025
2025,778541,2025-03-28,ATH@SEA,SEA,ATH,home,team_f5_runs_2plus,0,9,0,0.6615,0,0.6615,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.142) | team_strength_bucket=60_plus(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.077) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.076) | tag_weak_leader_fade_watch=yes(+0.071),,chronological,2025
2025,778541,2025-03-28,ATH@SEA,SEA,ATH,home,team_early_deficit_scored_next2,0,2,0,0.0835,0,0.0835,home_away=home(+0.042) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.042),,chronological,2025
2025,778542,2025-03-28,ATL@SD,ATL,SD,away,team_won,0,0,8,0,-0.495,-0.495,,team_strength_gap_bucket=minus_10_or_worse(-0.102) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.082) | team_strength_bucket=40_45(-0.058) | l10_scored5_rate_bucket=low_lt_30(-0.057) | opponent_strength_bucket=60_plus(-0.054),chronological,2025
2025,778542,2025-03-28,ATL@SD,ATL,SD,away,team_runs_4plus,0,1,3,0.0528,-0.2034,-0.1506,l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.053),l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.084) | team_strength_gap_bucket=minus_10_or_worse(-0.078) | opponent_strength_bucket=60_plus(-0.041),chronological,2025
2025,778542,2025-03-28,ATL@SD,ATL,SD,away,team_runs_5plus,0,10,2,0.422,-0.1159,0.3061,opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042) | opponent_starter_xfip_bucket=missing(+0.042),team_strength_gap_bucket=minus_10_or_worse(-0.074) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.042),chronological,2025
2025,778542,2025-03-28,ATL@SD,ATL,SD,away,f5_total_4plus,1,12,0,0.6432,0,0.6432,home_away+opponent_strength_bucket=away__60_plus(+0.096) | opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,team_won,1,12,1,0.9324,-0.0481,0.8843,l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.134) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.113) | tag_weak_leader_fade_watch=yes(+0.101) | team_strength_gap_bucket=plus_10_plus(+0.100) | tag_live_rebound_watch=yes(+0.084),starter_confidence=none(-0.048),chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,team_runs_4plus,1,12,0,0.8962,0,0.8962,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.115) | l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.095) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.087) | opponent_run_prevention_bucket=lt_40(+0.082),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,team_runs_5plus,0,12,0,0.9307,0,0.9307,l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.144) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.114) | team_strength_gap_bucket=plus_10_plus(+0.094) | tag_weak_leader_fade_watch=yes(+0.090) | opponent_run_prevention_bucket=lt_40(+0.073),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,game_total_9plus,0,4,0,0.2651,0,0.2651,opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.073) | opponent_run_prevention_bucket=lt_40(+0.065) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.064) | l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.063),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,f5_total_4plus,1,12,0,0.6062,0,0.6062,team_strength_bucket=60_plus(+0.066) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.066) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.049) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,team_f5_runs_2plus,1,12,0,0.9188,0,0.9188,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.142) | l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.110) | team_strength_bucket=60_plus(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.077) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.076),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,team_early_deficit_tied_or_led_later,0,2,0,0.0862,0,0.0862,tag_live_rebound_watch=yes(+0.046) | home_away+opponent_strength_bucket=home__40_45(+0.041),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,team_early_deficit_scored_next2,0,5,0,0.2258,0,0.2258,home_away+l10_rpg_bucket=home__very_high_5_5_plus(+0.057) | tag_home_scoring_spot=yes(+0.045) | home_away=home(+0.042) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.042) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.040),,chronological,2025
2025,778542,2025-03-28,ATL@SD,SD,ATL,home,opponent_blew_early_small_lead,0,2,0,0.0862,0,0.0862,tag_live_rebound_watch=yes(+0.046) | home_away+opponent_strength_bucket=home__40_45(+0.041),,chronological,2025
2025,778543,2025-03-28,CHC@AZ,CHC,AZ,away,team_won,0,8,1,0.6165,-0.0481,0.5684,opponent_strength_bucket=lt_40(+0.115) | tag_weak_leader_fade_watch=yes(+0.101) | team_strength_gap_bucket=plus_10_plus(+0.100) | home_away+opponent_strength_bucket=away__lt_40(+0.086) | offense_form_bucket=60_plus(+0.062),starter_confidence=none(-0.048),chronological,2025
2025,778543,2025-03-28,CHC@AZ,CHC,AZ,away,team_runs_4plus,0,10,0,0.7412,0,0.7412,opponent_strength_bucket=lt_40(+0.097) | home_away+opponent_strength_bucket=away__lt_40(+0.088) | team_strength_gap_bucket=plus_10_plus(+0.087) | opponent_run_prevention_bucket=lt_40(+0.082) | tag_weak_leader_fade_watch=yes(+0.078),,chronological,2025
2025,778543,2025-03-28,CHC@AZ,CHC,AZ,away,team_runs_5plus,0,12,0,0.7978,0,0.7978,team_strength_gap_bucket=plus_10_plus(+0.094) | tag_weak_leader_fade_watch=yes(+0.090) | opponent_strength_bucket=lt_40(+0.089) | home_away+opponent_strength_bucket=away__lt_40(+0.082) | opponent_run_prevention_bucket=lt_40(+0.073),,chronological,2025
2025,778543,2025-03-28,CHC@AZ,CHC,AZ,away,game_total_9plus,1,2,0,0.1077,0,0.1077,opponent_run_prevention_bucket=lt_40(+0.065) | home_away+l10_rpg_bucket=away__very_high_5_5_plus(+0.043),,chronological,2025
2025,778543,2025-03-28,CHC@AZ,CHC,AZ,away,f5_total_4plus,1,12,0,0.5961,0,0.5961,team_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.049) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778543,2025-03-28,CHC@AZ,CHC,AZ,away,team_f5_runs_2plus,0,10,0,0.6528,0,0.6528,team_strength_bucket=60_plus(+0.087) | team_strength_gap_bucket=plus_10_plus(+0.077) | offense_form_bucket=60_plus(+0.074) | tag_weak_leader_fade_watch=yes(+0.071) | opponent_strength_bucket=lt_40(+0.063),,chronological,2025
2025,778543,2025-03-28,CHC@AZ,AZ,CHC,home,team_won,1,2,5,0.0936,-0.3776,-0.284,home_away+l10_rpg_bucket=home__very_high_5_5_plus(+0.049) | l10_scored5_rate_bucket=very_high_75_plus(+0.045),team_strength_bucket=lt_40(-0.117) | team_strength_gap_bucket=minus_10_or_worse(-0.102) | home_away+opponent_strength_bucket=home__60_plus(-0.056) | opponent_strength_bucket=60_plus(-0.054) | starter_confidence=none(-0.048),chronological,2025
2025,778543,2025-03-28,CHC@AZ,AZ,CHC,home,team_runs_4plus,1,2,4,0.1108,-0.2729,-0.1621,l10_scored5_rate_bucket=very_high_75_plus(+0.058) | l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.053),team_strength_bucket=lt_40(-0.087) | team_strength_gap_bucket=minus_10_or_worse(-0.078) | home_away+opponent_strength_bucket=home__60_plus(-0.067) | opponent_strength_bucket=60_plus(-0.041),chronological,2025
2025,778543,2025-03-28,CHC@AZ,AZ,CHC,home,team_runs_5plus,1,12,2,0.5236,-0.1616,0.362,l10_scored5_rate_bucket=very_high_75_plus(+0.056) | l10_rpg_bucket=very_high_5_5_plus(+0.046) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042),team_strength_bucket=lt_40(-0.088) | team_strength_gap_bucket=minus_10_or_worse(-0.074),chronological,2025
2025,778543,2025-03-28,CHC@AZ,AZ,CHC,home,f5_total_4plus,1,12,0,0.5961,0,0.5961,opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.049) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778543,2025-03-28,CHC@AZ,AZ,CHC,home,team_early_deficit_scored_next2,1,6,0,0.2756,0,0.2756,home_away+l10_rpg_bucket=home__very_high_5_5_plus(+0.057) | home_away+opponent_strength_bucket=home__60_plus(+0.051) | tag_home_scoring_spot=yes(+0.045) | home_away=home(+0.042) | opponent_strength_bucket=60_plus(+0.041),,chronological,2025
2025,778544,2025-03-28,DET@LAD,DET,LAD,away,team_won,0,0,7,0,-0.4374,-0.4374,,team_strength_gap_bucket=minus_10_or_worse(-0.102) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.082) | l10_scored5_rate_bucket=low_lt_30(-0.057) | opponent_strength_bucket=60_plus(-0.054) | home_away+opponent_strength_bucket=away__60_plus(-0.051),chronological,2025
2025,778544,2025-03-28,DET@LAD,DET,LAD,away,team_runs_4plus,1,1,3,0.0528,-0.2034,-0.1506,l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.053),l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.084) | team_strength_gap_bucket=minus_10_or_worse(-0.078) | opponent_strength_bucket=60_plus(-0.041),chronological,2025
2025,778544,2025-03-28,DET@LAD,DET,LAD,away,team_runs_5plus,1,10,2,0.422,-0.1159,0.3061,opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042) | opponent_starter_xfip_bucket=missing(+0.042),team_strength_gap_bucket=minus_10_or_worse(-0.074) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__60_plus(-0.042),chronological,2025
2025,778544,2025-03-28,DET@LAD,DET,LAD,away,f5_total_4plus,0,12,0,0.6432,0,0.6432,home_away+opponent_strength_bucket=away__60_plus(+0.096) | opponent_strength_bucket=60_plus(+0.066) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.056) | starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047),,chronological,2025
2025,778544,2025-03-28,DET@LAD,LAD,DET,home,team_won,1,5,1,0.3195,-0.0481,0.2714,team_strength_gap_bucket=plus_10_plus(+0.100) | tag_live_rebound_watch=yes(+0.084) | team_strength_bucket=60_plus(+0.048) | l10_scored5_rate_bucket=very_high_75_plus(+0.045) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.042),starter_confidence=none(-0.048),chronological,2025
2025,778544,2025-03-28,DET@LAD,LAD,DET,home,team_runs_4plus,1,4,0,0.2761,0,0.2761,team_strength_gap_bucket=plus_10_plus(+0.087) | team_strength_bucket=60_plus(+0.078) | l10_scored5_rate_bucket=very_high_75_plus(+0.058) | l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.053),,chronological,2025
